"298","1441-1-102","Russian State Military-Historical Archive","","Pokazaniia Russkikh plennykh vozvrashchennykh iz Bukhary","Testament of Cossacks taken prisoner in Bukhara, who then made it back to Orenburg.","1859","Russian","militaryslaveryprimaryshahrisabz",""
"299","400-1-3926","Russian State Military-Historical Archive","","O smerti Emira Bukharskago i o vstuplenii v pravlenie khanstvom naslednika Emira Seid Mir Alim Tiuriadzhana","","1910","Russian","successionprimary",""
"300","","Russian State Archive of Early Acts","","Zapiska F.R. Osten-Sakena o russko-afganskikh otnosheniiakh v 1830-1838","","0","French","afghanistanprimary","Pulled, but no notes taken; written in French."
"301","","Russian State Archive of Early Acts","","Zapiska F.R. Osten-Sakena o russko-persidskikh otnosheniiakh v 1813-1838","","0","French","iranprimary","Pulled, but no notes taken; written in French."
"302","1385-1-569","Russian State Archive of Early Acts","","Dokumenty o russko-persidskikh peregovorakh o dopuske ruskikh torgovykh sudov v Enzeliiskii zaliv","","1869","FrenchRussian","iranprimaryeconomicdiplomacy","No notes taken; correspondence with Teheran ambassador; difficult to read and terse. Suggests (at least early on) Turkestan Gov. Gen. interacted directly with Persia in some cases (not unlike East India Co. vis-a-vis Middle East)."
"303","1385-1-652","Russian State Archive of Early Acts","","Pis'mo Turkestanskogo general-gubernatora k emiru Bukharskomu o zakliuchenii mira","","1868","Russian","primarytreatydiplomacy",""
"304","1385-1-651","Russian State Archive of Early Acts","","Pis'mo Turkestanskogo general-gubernatora fon Kaufmana Gosudarstvennomu Kantseleru o zakliuchenii mira s Bukharaoi","","1868","Russian","primarydiplomacy",""
"305","1385-1-653","Russian State Archive of Early Acts","","Dogovor Bukharskogo emira i Rossii (vyrezna iz gazety)","Newspaper of the 1873 Russia-Bukhara agreement","1873","Russian","primarydiplomacytreaty",""
"306","1385-1-586","Russian State Archive of Early Acts","","Zapiska F.R. Osten-Sakena o poezdke I.V. Davydova po severnoi Persii i v Meshkhed","","1868","Russian","iranprimarytravel","No notes taken; mostly a description of how to get from point A to point B in northern Iran; with some info on provincial taxes paid. fairly difficult shorthand."
"307","1385-1-556","Russian State Archive of Early Acts","","O dokhodakh persidskogo pravitel'stva c Astrabadskoi oblasti i sosednikh Turkmen","","1868","Russian","iranprimaryeconomic","Author of this text is listed in the opis, but illegible on the front of the delo folder itself. (Something like И. Бапешиков.)Detailed tables and descriptions of finances in Astarabad province (northern Iran); does not explain how the author came by this information."
"308","1385-1-580","Russian State Archive of Early Acts","","Zapiska polkovnika Petrusevicha iz Tegerana s voenno-statisticheskimi svedeniiami o Khorasane","","1879","Russian","iranprimarytravel","Detailed (55 folios) report on Khorasan; mostly geographical information."
"310","1441-1-102, ff. 72a-87a","Russian State Military-Historical Archive","","","Untitled, detailed military history of Bukhara's wars in the 1840-50s, esp. w.r.t. Shahrisabz, but also campaigns against Khiva and Khoqand.","1859","Russian","militaryprimarykhoqandshahrisabz","Extremely valuable political-military history of Bukhara vs. Shahrisabz and Khoqand."
"311","1441-1-102, ff. 88a-101b","Russian State Military-Historical Archive","","O bukharskikh sarbazakh; O bukharskoi artillerii","Detailed description of Bukharan military, based on escaped Russian prisoner testimony.","1859","Russian","militaryprimary","Detailed description of Bukhara's military."
"312","1441-1-102, ff. 102a-107b","Russian State Military-Historical Archive","","","Untitled personal, vivid testimony of Kornilo Surovov, and his account of an Italian watchmaker captured in Tehran who ends up in Khoqand.","1859","Russian","primaryautobiography",""
"313","Тадж 2-г/4","Leninka: Otdel' Gazet","","Shuʿla-i Inqilāb","The lone Persian periodical of the revolutionary period.","1921","Farsi","primaryjadid","This newspaper goes back to 199, but the Leninka only has one issue.The issue is mostly dedicated to ""children's week.""- No. 67, p. 5: Article on the national struggle in India - and other international news in following pages.- No. 67, p. 7: در بخاری سرخ در روزهای جنگ- No. 73, p. 2: سفارت فوق العادۀ روسیه در بخارا- No. 73, p. 4: انجام کار یک شیخ حیله گر"
"314","Тадж 2-г/7 I-XII","Leninka: Otdel' Gazet","","Bīdārī-yi Tājīk (بیداری تاجیک)","Early Soviet Dushanbe newspaper, Arabic script; official govt. newspaper.","1926","Farsi","primarysoviet","The final page of many issues is a supplement Uzbek / Chaghatay."
"315","Тадж 2-г/7 № 1-14, VIII-XII","Leninka: Otdel' Gazet","","Āwāz-i Tājīk","Early Soviet Tajik Samarqand newspaper.","1926","Farsi","primarysoviet","A bit more of a literary / Jadidi bent than Bīdārī Tājīk, for instance.- No. 4, p. 4: تاجیکان کوهستان- No. 5, p. 2: تاجیکها - معلومات تاریخی و جغرافی-- Continues No. 8, p. 2.- No. 5, p. 4: باز اطراف مسئله تاجیکی- No. 8, p. 3: باسمه چی در تورکستان"
"316","Узб 5-г № 1-47","Leninka: Otdel' Gazet","","Turkestān Wilāyatī-nīng Gaziyatī","Official Sart-language periodical put out by the Governor-Generalship","1883","Turkic","primary",""
"317","Д V 2/12, № 1-47, изд. 1го","Leninka: Otdel' Gazet","","Kara-kurt","Tashkent satirical magazine","1913","Russian","primary","Great advertisements illustrating cultural life of Russians in Tashkent.- 4 August 1913, No. 15: Picture of Amir Alim Khan of Bukhara on the front page with accompanying article."
"318","Тадж 3-г/50","Leninka: Otdel' Gazet","","Soxtmoni Stalini","Latin-script Tajik, with Uzbek and Russian articles as well.","1940","FarsiTurkicRussianTajikUzbek","primarysoviettajik",""
"319","Евр-тадж 1-г/3 № 1-57","Leninka: Otdel' Gazet","","Rahmim","Hebrew-scripted Judeo-Persian Ferghana newspaper","1940","FarsiJudeo-Persian","primaryjewsferghana_valley",""
"320","CI 41/8 № 1-17","Leninka: Otdel' Gazet","","Svobodnyi Turkestan","","1918","Russian","primarysovietrevolution","I'm not exactly sure what the relationship is between this and Novyi Turkestan, but there is one."
"322","CI 41/8 № 1-17","Leninka: Otdel' Gazet","","Novyi Turkestan","","1918","Russian","primarysovietrevolution","I'm not exactly sure what the relationship is between this and Svobodnyi Turkestan, but there is one.- No. 11: Articles on the Khoqand expedition (?).- No. 21: События в Бухаре- No. 36: К бухарским событиям"
"323","XIX 47/11","Leninka: Otdel' Gazet","","Literatura Srednei Azii","Coverage includes arts beyond literature.","1933","Russian","primarysovietliterature",""
"324","Уйгур 3-г/4","Leninka: Otdel' Gazet","","Yangi Hayat","Kashgar periodical","1935","TurkicUyghur","primaryjadid","First issue has discussion of Kashgari madrasas."
"325","Узб 5г/5","Leninka: Otdel' Gazet","","Khurshid","","1906","Turkic","primaryjadid",""
"326","1441-1-102","Russian State Military-Historical Archive",""," ","Miscellaneous one-off reports in the same Delo of materials related to the Cossack prisoner accounts.","1859","Russian","primary",""
"327","400-1-713","Russian State Military-Historical Archive","","О болезни эмира Бухары, о мерах на случай его смерти и о положении дел в Бухаре","","1881","Russian","primary",""
"328","400-1-495","Russian State Military-Historical Archive","","О производстве содержания цыну бухарского Эмира Сеид Мир Мансуру, находящегося на воспитании в Пажеском корпусе и лицам, при нем состоящим","","1876","","primary","This delo is very long: 4 rolls of microfilm. I pulled it, but didn't get a chance to look at it very carefully. Note related дело which I have not yet checked: 400-1-453, О принятии на русскую службу бывшего поверенного по Коканским делам в Ташкенте Мирзу Хакима Умидова бывших Шахризябских беков Джура бека и Баба бека и бывшего магианского бека Сеид бека и о награждении их чинами и орденами (07/04/1876- 27/07/1876) M/F.What ever became of Mir Mansur?"
"329","400-1-1125","Russian State Military-Historical Archive","","","Memo on creating specific rules for dealing with property left in Turkestan by deceased foreigners.","1886","","primary","This delo is on the same microfilm roll as serial 293. An Anglo-Indian subject dies in New Margilan, prompting a discussion about how to handle such matters in Turkestan, since there are no specific protocols yet in place."
"330","400-1-193","Russian State Military-Historical Archive","","О прибытии в С. Петербург сына бухарского эмира с состоящими при нем лицами для представления Александру II подарков Эмира.","","1869","Russian","primarydiplomacy","Potentially of interest because of how early the date - may shed light on how the new vassal was regarded immediately after the conquest."
"331","400-1-878","Russian State Military-Historical Archive","","Об учреждении торговых консульств в Бухаре, Хиве и Кабуле и политического агенства в Бухаре","","1883","Russian","primaryflag","Can't believe I didn't order this on the winter 2018 trip; this should shed light on the origins of the Political Agent; and I can make short work of it by photographing the entire thing.File also includes scans of maps of steppe gubernias border regions from 400-1-877, which is on the same microfilm (but which I did not scan)."
"332","400-1-1248","Russian State Military-Historical Archive","","О воспитании в России старшего сына бухарского эмира 22/06/1888 и о приеме посольства от бухарского эмира для 8 принесения Александру III благодарности за дарование 19/12/1888 ханству железной дороги.","","1888","Russian","primary","Lots of receipts from the amir's visit to Petersburg."
"333","400-1-1541","Russian State Military-Historical Archive","","О сокращении армии эмира бухарского","","1891","Russian","primarymilitarymap","Two microfilm rolls.- F. 22: Map of Bukharan military placements throughout the Emirate."
"334","400-1-1552","Russian State Military-Historical Archive","","Об упорядочении паломничества мусульман и о принятии под покровительство России бухарско подданных в Турции","","1892","Russian","primary",""
"335","400-1-1679","Russian State Military-Historical Archive","","О признании Сеид Мир Алима наследником бухарского эмира","","1893","Russian","primarysuccession",""
"336","400-1-1936","Russian State Military-Historical Archive","","O polozhenii v Egipete vykhodtsev iz Srednei Azii","","1896","Russian","primary","Bukharan subjects not technically Russian subjects, but Russia nevertheless protects them and provides passports in foreign countries such as Egypt."
"337","483-1-173","Russian State Military-Historical Archive","","Perepiska s upravleniem Turkestanskogo gen. gubernatora i nachal'nikom Zakaspiiskoi oblasti o vvedenii v Bukharskom i Khivinskom khanstvakh i zakaspiiskoi oblasti russkoi denezhnoi sistemy.","","1900","Russian","primaryeconomic","Pulled from kartoteka, so unclear if this is microfilm or podlinnik."
"338","400-1-2239","Russian State Military-Historical Archive","","Об изучение мусульманского паломничества и командировании для этой цели штабс капитана Давлетшина в Мекку и Медину. Отчет о результатах командировки","Davletshin's study of the Hajj.","1898","Russian","primaryhajjhealthtravelcholeramap","Three microfilms. I photographed very hastily, since I'm not confident I will end up using theseThe majority of the delo is the printed account of Davletshin itself, detailing the topography and urban infrastructure of Hijaz, as well as a description of the customs associated with the Hajj. Description of the routes from Russia specifically begins on F. 131. Has stats for the number of pilgrims in 1898 from many different countries.Section on cholera epidemic in the Hijaz begins on f. 155.Map of Hijaz and diagram of the ka'ba come at the very end."
"339","400-1-2308","Russian State Military-Historical Archive","","О приезде эмира бухарского в Петербург в 1898г. Ч.1","","1898","Russian","primary","Delos 2309 and 2310 are part of this same series.It seems that this is not in fact a microfilm; learned that when I tried to order it as such."
"340","400-1-4764","Russian State Military-Historical Archive","","Дневной журнал о пребывании в Бухарском ханстве с 19 октября 1865 по 20 июня 1866 русской посольстве","","1866","Russian","primary","1865 visit of Ishan Khwaja, sent by Bukhara.x"
"341","1396-2-1668","Russian State Military-Historical Archive","","Perepiska s russkoi politicheskom agentom v Bukhare o vnutripoliticheskom polozhenii v Pripamirskikh bekstvakh","","1905","Russian","primarypamirs","Pulled from kartoteka, so unclear if this is microfilm or podlinnik."
"342","1396-2-1701","Russian State Military-Historical Archive","","Zapiska russgogo politicheskogo agenta v Bukhare Liutsha o sostoianii Bukharskoi Armii v 1908 u.","","1908","Russian","primarymilitary",""
"343","1396-2-1795","Russian State Military-Historical Archive","","Sekretnnye svedeniia o vnutrennom polozhenii Bukhary","","1911","Russian","primaryintelligence","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.- Folios 15-26 are a publication (1910, Tashkent) on Afghanistan's military."
"344","846-16-18244","Russian State Military-Historical Archive","","Dokladnaia zapiska, sostavlennaia po rasporiazhenniiu orenburgskogo general-gubernatora... o prisoedinenii k Rossii Khiva i Bukhary","","1832","Russian","primarymilitary","Plans for subduing Bukhara and Khiva, a lot of it having to do with military logistics. Didn't seem particularly relevant, so I sent it on to Alexander Morrison."
"345","35-8-27","Russian State Military-Historical Archive","","Дело о комадировании поручика Гвардейского Генерального штаба АА Жемчужникова и подпоручика квартирмейстерской части Балкашина в Бухару.","","1824","Russian","primary","Note early date of this file.Tried pulling this in winter 2018 trip, but it got returned to me because I didn't realize it was a microfilm; spring 2018 scanned."
"346","1396-2-83","Russian State Military-Historical Archive","","Dokumenty o vzaimoonosheniia s Khivoi i Bukharoi","","1873","Russian","primarytreaty","Includes full text of 1873 treaty with Bukhara. Also includes ""Условия мира Россий с Хивою."" No notes necessary."
"347","1396-2-1849","Russian State Military-Historical Archive","","Perepiska Turkestanskogo General-Gubernatora... o meropriiatii po bor'be s epidemiei chumy v etoi provintsii (Khurasan)","Russian troops stationed in Qajar Khurasan fighting plague.","0","Russian","primaryiranhealth","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.There are a number of other files dealing with чума in Persia (there is a medicine subsection in the Персия section of the картотека); should this file prove interesting, delo 1856 looks promising as well. (No mentions of Cholera, however.)"
"348","1-1т3-7351","Russian State Military-Historical Archive","","Pravila Ministerstva Inostrannykh Del dlia russkoi missii i konsul'stva v Persii o poriadke proizvostva torgovli i zashchity russkikh poddannykh.","","1829","Russian","primaryirandiplomacy","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.The 't' in the catalog number is for том, i.e. опись 1, том 3."
"350","1396-2-1834","Russian State Military-Historical Archive","","Pis'mo Rossiiskogo Politicheskogo Agenta v Bukhare nachal'niku Shtaba Turkestanskogo Voennogo Okruga o rasprostranenii russkikh gazet v Persii, Afganistane, i Bukhare i zhelatel'nosti rasprostraneniia gazet, izdavaemykh v Rossii na persidskom iazyke","On the possibility of distributing Russian newspapers in Persian in Persia.","1905","Russian","primaryiranxinjiangreading_classmap","Lots of material from the Russian consul in Kasghar about the region; info about English activity in the border areas.F. 133: Large, hand-drawn, color map of Xinjiang: ""Схема маршрутов в Кашгарии."" Folio before it has a list of all the routes in and out of Tash Qurghan."
"351","1396-2-1735","Russian State Military-Historical Archive","","Instruktsiia nachal'niku Astrabadskogo otriada o funktsiiakh otriada, ego pravakh i obiazannostiakh","","1916","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Same thing for 1902: 2000/с-1-7700."
"352","1396-2-1732","Russian State Military-Historical Archive","","Spravka po otchetnomu otdeleniiu Shtaba Turkestanskogo voennogo okruga i skhema raspolozheniia russkikh kazachikh chastei v severo-vostochnoi Persii","Details where Russian troops are stationed in NE Iran.","1915","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.If this one proves fruitful, дело 1729 has similar information for the year 1914. See also 2094, 2096.From another дело, data on 1911: 1396-2-28."
"353","499-5-380","Russian State Military-Historical Archive","","Doklad po Glavnomu intendantskomu upravleniu o shtatakh otriadnogo intendantskogo upravleniia i khlebopekarni dlia voisk nakhodivshikhsia v Persii i zapadnom Azerbaidzhane","Figuring out how to feed the Russian troops in northern Iran.","1913","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Flagged this file since it may shed light on where the funds are coming from (i.e. are the Russian troops paying for the bread or requisitioning it); but ended up not being that interesting, only a few  notes taken."
"354","499-5-380","Russian State Military-Historical Archive","","Telegramma Rossiiskogo general'nogo konsula v Khorasane russkomu poslanniku v Persii o bor'be russkikh voisk, zaniavshikh gorod Khorosan, s otriadami vosstavshikh persov, narushaiushchikh poriadok v gorode i tormoziashchikh torgovliu","Russian troops putting down a rebellion in Khorasan.","1913","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Related:- File on defending Nishapur from brigands in 1912: delo 1717. (In fact, 1717 may be even more interesting.) Also 1729.- Much earlier instance of sending troops to help against the Kurds in 1881.F. 11."
"356","400-1-3784","Russian State Military-Historical Archive","","Otchet shtabs-kapitana Sultan-Seidalina, slushtelia kursov vostochnykh iazykov pri Aziatskom departamente MID o poezdke v Persiiu","","1909","Russian","primaryirantravel","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.400-1-3597 appears to contain the same report, or something very similar. Also 400-1-3512 (though possibly a different individual); also 3318"
"357","400-4-344","Russian State Military-Historical Archive","","Perepiska so shtabom Kavkazskogo voennogo okruga, Glavnym Voenno-meditsinskim upravleniem i ministrom inostrannykh del o naznachenii russkikh ofitserov dlia obucheniia persidskoi kavalerii.","Russian officers sent to train Persian cavalry.","1894","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Much earlier example (1879) of a similar nature: 401-3/927-23"
"358","970-3-121","Russian State Military-Historical Archive","","Delo o poriadke titulovaniia synovei persidskikh printsev Rizy-Kuli-Mirzy i Bezmen-Mirzy, sostoiavshikh na sluzhbe v Kazach'em, tverskom, Severskom, Derbentskom i Poltavskom polkakh.","Persian crown princes serving in Russian cavalry.","1886","Russian","primaryiranmilitarysuccession","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.See also 400-171-166."
"359","1396-2-1717","Russian State Military-Historical Archive","","Raport nachal'nika khorosanskikh otriadov komanduiushcheme voiskami turkestanskogo voennogo okruga o vvedenii russkikh voisk v Persiiu i ob otnoshenii persidskogo naselenii k russkim voiskam.","Relations between Iranian population and Russian military.","1912","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Much earlier example (1879) of a similar nature: 401-3/927-23"
"360","401-4/928-4","Russian State Military-Historical Archive","","Iz raporta russkogo voennogo agenta v Londone v Voenno-uchenii komitet - izvestie o poiavlenii kholery v Afganistane.","","1885","Russian","primaryiranhealthafghanistancholera","Pulled from kartoteka, so unclear if this is microfilm or podlinnik."
"361","401-5/1929-14","Russian State Military-Historical Archive","","Donesenie general'nogo konsula v Kharasane v Ministerstvo Inostrannykh Del o kholernoi epidemii v Kabule","","1892","Russian","primaryiranhealthafghanistancholera","Pulled from kartoteka, so unclear if this is microfilm or podlinnik.Also: 1396-2-2082 and -2080 on cholera in Herat."
"362","1396-2-2088","Russian State Military-Historical Archive","","Perepiska s nachal'nikom Askhabadskogo otriada, voennym agentom v Khorasane, russkim konsulom v Meshede i dr. o polozhenii i nastroeniiakh v Persii","Thick file with general information on the situation in NE Iran.","1912","Russian","primaryiranmilitarygreat_gameintelligence","On local power dynamics in NE Iran. E.g. local ruler wishes to send son to Tashkent for study. Kind of a grab bag of all sorts of different issues."
"363","1396-2-1717","Russian State Military-Historical Archive","","Sekretnoe otnoshenie Rossiskogo pogranichnogo Komisara v Persii chinovniku dlia pogranichnykh snoshenii pri nachal'nike Zakaspiskoi oblasti o vnutripoliticheskom polozhenii v Persii","Thick file with general information on the situation in NE Iran.","1912","Russian","primaryiranmilitary","Pulled from kartoteka, so unclear if this is microfilm or podlinnik."
"364","",,"Tasar","Soviet and Muslim","","2017","","soviet",""
"365","",,"Thum","Sacred Routes of Uyghur History","","2014","","xinjiang",""
"366","",,"Sukhareva","Kvartal’naia obshchina pozdnefeodal’nogo goroda Bukhary","","1976","Russian","vostokovedenie",""
"367","11","The al-Beruni Institute of Oriental Studies of Uzbekistan","ʿAbd al-Raḥman Ṭāliʿ","Tārīkh-i Abū al-Fayż Khān","Earliest of the post-Astrakhanid chronicles.","1747","Farsi","primarychronicleastrakhanids","SVR I, p. 76 (no. 194); Storey-Bregel p. 1149, 1005."
"368","",,"Semenov (trans.)","Istoriia Abulfeĭz-khana","","1747","Russian","primarychronicleastrakhanids",""
"369","2721","The al-Beruni Institute of Oriental Studies of Uzbekistan","Muḥammad Wafā-yi Karmīnagī","Tuḥfat al-Khānī","Early Manghit chronicle covering years 1721-1769.","1768.374978","","primarychroniclemanghits","Four copies at al-Biruni: Semenov 1 p. 77, 195-199; 16, 2721, 2726/III, 1508, 615/III; best quality is probably 2721. Earliest copy in al-Biruni dates to 1817.Also copies in Tajik collection:  Mirzoev 1, p. 101; 105, 1426/1.Excerpt translated into Russian (Storey Bregel p. 1150, 1007)."
"370","147-486-87","Archive of Foreign Policy of the Russian Empire","","Общий вопрос об орошениях и оросительных концессиях в Хиве и Бухаре. 1910-1916","Irrigation concessions in Khiva and Bukhara.","1910","Russian","primaryagriculture","From Ulfat's notes."
"371","147-486-388","Archive of Foreign Policy of the Russian Empire","","Русские концессии в Бухаре","Russian concessions in Bukhara.","0","Russian","primary","From Ulfat's notes."
"372","Q 290-52","Institute of History and Material Culture","V. F. Kozlovskogo","Шахрисябз. УзССР. Аксарай. Общий вид с задней стороны (с Ю). Фото В. Ф. Козловского, 1890-е гг.","Bukharan troops occupying Shahrisabz.","1895","","primary","http://www.archeo.ru/struktura-1/nauchnyi-arhiv/elektronnye-kopii-dokumentov/dokumenty-fotootdela/alboms/q-290/q-290-52/view"
"373","",,"Kilic-Schubel","Writing Women: Women’s Poetry and Literary Networks in Central Asia","","","","secondary",""
"374","147-486-59","Archive of Foreign Policy of the Russian Empire","","Podlinnyi protokol russkogo-bukharskogo soglasheniia 1888 goda s prilozheniiami k nemu","Original 1888 Russia-Bukhara treaty","1888","Russian","primarydiplomacytreaty",""
"375","147-486-158","Archive of Foreign Policy of the Russian Empire","","Uchrezhdenie otdel'nogo gosudarstvennogo banka v Bukharu","Opening a state bank in Bukhara.","1890","Russian","primaryeconomiclaw",""
"377","147-486","Archive of Foreign Policy of the Russian Empire","","Opis' 486 (F. 147): Среднеазиатский стол","One of two opisi for F. 147 (the other being 485).","","Russian","bibliography",""
"378","147-486-350","Archive of Foreign Policy of the Russian Empire","","Beliaiev A.K.: naznachenie ego politicheskim agentom v Bukhare","Personal file associated with pol. ag. Beliaiev.","1915","Russian","primary",""
"379","147-486-353","Archive of Foreign Policy of the Russian Empire","","Girs Mikhail Mikhailovich, upravliaiushchii politicheskim agentstvom v Bukhare","","1913","Russian","primary","Not actually all that interesting a file; mostly about the logistics of Girs' transit from Tehran to Bukahra."
"380","147-486-357","Archive of Foreign Policy of the Russian Empire","","Miller Aleksandr Iakovlevich, politicheskii agent v Bukhare","","1916","Russian","primary",""
"381","147-486-397","Archive of Foreign Policy of the Russian Empire","","Kholera (Bagdad, Bassora, Saigon, Egipet, Persiia, Malaia Aziia, SIam, Indiia, Filippiny, Araviia, Dzhedda, Marokko).","Reports on Cholera in Muslim countries.","1899","Russian","cholera","Dela 397-403 are all about cholera in foreign Muslim countries."
"382","147-486-46","Archive of Foreign Policy of the Russian Empire","","Nedvizhimosti v Bukhare: priobretenie ikh inostrantsami, v t. ch. i podsudnost'; zdes' zhe: soobrazheniia o notarial'noi chasti v Bukhare","Foreign subjects acquiring property in Bukhara","1907","Russian","primarytrade",""
"383","147-486-49","Archive of Foreign Policy of the Russian Empire","","Zapiska po voprosu o rasshirenii deistviia russkogo suda v Bukharskom khanstve","Russian courts in Bukhara.","1899","Russian","lawprimarycholera","Detailed description by political agent Ignatiev of how Russian courts worked in the amirate in practice."
"384","147-486-50","Archive of Foreign Policy of the Russian Empire","","Sudebnaia chast' v Bukhare","","1885","Russian","law","Delos 50-53 have the same title; though this one is the earliest."
"385","147-486-81","Archive of Foreign Policy of the Russian Empire","","Termez: upravlenie administrativno-politseiskoe","Administration in Termez.","1902","Russian","",""
"386","147-486-82","Archive of Foreign Policy of the Russian Empire","","Vel'man i Zozulevskii, politseiskie chinovniki v Bukhare: deiatel'nost' ikh","Activity of two Russian policemen in Bukhara.","1909","Russian","police",""
"387","147-486-83","Archive of Foreign Policy of the Russian Empire","","Deiatel'nost' chinov Tashkentskogo okhrannogo otdeleniia i zhandarmskoi politsii v Bukhare","Activity of two Russian policemen in Bukhara; and on intel. collecting in Bukhara, vis-a-vis Afghanistan.","1915","Russian","policejewsprimaryjurisdictionintelligenceafghanistan",""
"388","147-486-86","Archive of Foreign Policy of the Russian Empire","","Kontsessii: Obshchii vopros o nikh","","1915","Russian","diplomacy",""
"389","147-486-101","Archive of Foreign Policy of the Russian Empire","","O shkolakh v Bukhare","","1909","Russian","education",""
"390","147-486-129","Archive of Foreign Policy of the Russian Empire","","O vzyskanii s prozhivaiushchego v Bukhare evreia Burtshteina shtrafa v 300 rub. za uklonenie brata ego ot ispolneniia voinskoi povinnosti","Jew flees to Bukhara to avoid military service.","1894","Russian","military","Delos 123-157 all relate to individual legal or economic matters related to Russian or foreign individuals living in Bukhara. This is one of the more interesting-looking ones."
"391","147-486-133","Archive of Foreign Policy of the Russian Empire","","Il'kin Semen Petrovich, meshchanin: proshenie ob okhrane imushchestva v Staroi Bukhare","Russian subject requesting that his property be protected in Old Bukhara.","1899","Russian","economic","Delos 123-157 all relate to individual legal or economic matters related to Russian or foreign individuals living in Bukhara. This is one of the more interesting-looking ones."
"392","147-486-159","Archive of Foreign Policy of the Russian Empire","","Bukhara - doneseiniia (kollektsiia politicheskikh agenstv)","","1908","Russian","economic","Delos 158-189 are all files related to коллекция and the political agent"
"393","147-486-191","Archive of Foreign Policy of the Russian Empire","","Mulla Sheriol Arizov: zhaloba ego na arest po postanovleniiu rezidenstva v Bukhare","","1908","Russian","law",""
"394","147-486-198","Archive of Foreign Policy of the Russian Empire","","Reforma iurisdiktsii residenstva v Bukhare","Late (1917) legal reforms to the Russian residency.","1917","Russian","law",""
"395","109-109/3","Archive of Foreign Policy of the Russian Empire","","Fond no. 109, Opis' no. 109/3: Сношения России с Бухарой","","","Russian","bibliography","Very brief, typed opis'. Only three delos from 1731-1734. Delos include грамота с татарским переводом."
"396","F 109 O 109/3 D 23","Archive of Foreign Policy of the Russian Empire","","Podlinnaia, s perevodom, gramota k imperatritse Anne Ivanovne ot bukharskogo khana Seit Ebul'feiz Makhometa s poslom ego vizirem Ali-Bekom Pervanchedzhiem preslannaia, kotoruiu prosit o prisylke v Bukharu rossiiskikh karavanov i upolnomochivaet posla svoego s slovesnym doneseniem o raznykh delakh","","1734","Russian","diplomacy",""
"397","109-109/1","Archive of Foreign Policy of the Russian Empire","","Fond no. 109, Opis' no. 109/1: Сношения России с Бухарой","","","Russian","bibliography","29 pages, years 1714-1821."
"398","F 111 O 111/I","Archive of Foreign Policy of the Russian Empire","","Fond No. 111, Opis' 111/I: Tashkentskie dela","7 files on dates 1796-1800","","Russian","bibliography","Didn't order, but described in pt. 1 of the putevoditel' available in the archive (for 1720-1832). Files including Tashkent khan requesting русское подданство. Paul the First sends specialists to investigate mining opportunities in Tashkent. Trading relations."
"399","C 667","Institute of Oriental Manuscripts of the Russian Academy of Sciences","Anonymous","Ẕikr-i Tārīkh-i Abū al-Fayż Khān","","1871.219252","Farsi","primarymanghitschronicle",""
"400","2156/I","The al-Beruni Institute of Oriental Studies of Uzbekistan","Zayn al-Dīn Muḥammad Amīn Ṣadr Kāshgharī","Durr al-Akhbār","","1800","Farsi","primarymanghitsautograph","Noticed this work while thumbing through SVR. Seems like an odd composition; may have interesting details about late 18th century, when we don't have too many other sources."
"401","V 681","Institute of Oriental Manuscripts of the Russian Academy of Sciences","Muḥammad Yaʿqūb ibn Amīr Dāniyāl Biy","Gulshan al-Mulūk","","1840","","primarymanghitschronicle","A frequently copied Manghit history dating to around 1840. This copy in the same volume as Tarikh-i Muqim Khani.Lots of al-Biruni copies, beginning on SVR I.83."
"402","2092","The al-Beruni Institute of Oriental Studies of Uzbekistan","Muḥammad Sharīf ibn Muḥammad Naqī","Tāj al-Tawārīkh","","1800.392535","Farsi","primarychroniclemanghitsastrakhanids",""
"403","Д V 2/12, № 1-23, изд. 2го","Leninka: Otdel' Gazet","","Kara-kurt","Tashkent satirical magazine","1914","Russian","primary","Two years held in Leninka, 1913 and 1914."
"404","Рп 325/43","Leninka: Otdel' Gazet","","Pravda Vostoka","Communist party official newspaper in Central Asia.","1926","Russian","primary","March-December, 1926, with several missing volumes."
"405","Евр-тадж 2-г/1","Leninka: Otdel' Gazet","","Uktjabr","Samarqand Judeo-Persian Party newspaper.","1933","Judeo-PersianFarsi","primaryjews","Unlike Roshnay, published only a few years earlier, this newspaper is written in Latin script."
"406","Евр-тадж 1-г/1","Leninka: Otdel' Gazet","","Roshnai","Judeo-Tajik Soviet newspaper in Hebrew script","1927","Judeo-PersianFarsi","primaryjews","Unlike Roshnay, published only a few years later, this newspaper is written in Hebrew script."
